label,text
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng MACBOOK PRO M3. Nhận quà tại: www.claim-prize.vn
ham,Mình vừa đi café xong. Hôm nay không khí mát mẻ!
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 2000000đ từ Viettel. Xác nhận tại: www.claim-prize.com
spam,HỌC TRADE COIN MIỄN PHÍ. Đăng ký: vn.invest.asia. Số lượng có hạn!
spam,KHẨN: Tài khoản Ví điện tử của bạn sắp bị khóa. Xác minh tại: www.secure.online
ham,Mình cần hỗ trợ với presentation. Bạn có thể giúp không?
ham,Tối nay 17h3 mình đi gym nhé. coffee shop như mọi khi.
spam,CHÚC MỪNG! Bạn đã trúng IPHONE 14 trị giá 20000000đ. Liên hệ 0907726969 để nhận quà!
ham,Tối nay 6h mình đi ăn nhé. nhà mình như mọi khi.
ham,Mai 11h17 mình học nhóm môn Hóa nhé?
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 27h. LH: m.loan.online"
spam,HOT DEAL: Giảm 49% tại Sendo. Mã: SALE818. Hết hạn trong 5h!
spam,HỌC TRADE COIN MIỄN PHÍ. Đăng ký: www.invest.online. Số lượng có hạn!
ham,Tối nay 16h30 mình đi ăn nhé. quán quen như mọi khi.
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
ham,"Bạn ơi, 6h45 mình gặp nhau nhà mình được không?"
spam,THÔNG BÁO KHẨN: SIM cần xác minh gấp. Truy cập: www.secure.online
spam,CHÚC MỪNG! Bạn đã trúng XE MÁY HONDA trị giá 5000000đ. Liên hệ 0901171078 để nhận quà!
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
ham,Mình mới mua loa bluetooth mới. Cuối tuần qua xem nhé!
ham,Deadline tiểu luận môn Anh văn là khi nào?
spam,SALE SỐC: Giảm đến 74% gia dụng. Truy cập www.shop.com ngay!
ham,Team mình họp online lúc 9h16 nhé. Link meet: meet.google.com/xcqupibhwr
ham,Mình cần góp ý với presentation. Bạn có thể giúp không?
ham,Họp dự án B chuyển sang 10h nhé. Nhớ mang tài liệu.
spam,BẠN ĐÃ TRÚNG! XE MÁY HONDA trị giá 10000000đ từ Shopee. Xác nhận tại: www.claim-prize.com
spam,ƯU ĐÃI LỚN: Mua máy giặt chỉ với 11trđ tại www.shop.online. Mã: SALE822
spam,KHÁM PHÁ: Đầu tư Ethereum sinh lời 38%. CT: m.invest.xyz
ham,Họp kế hoạch quý chuyển sang 14h nhé. Nhớ mang bản vẽ.
ham,Mình cần review với báo cáo. Bạn có thể giúp không?
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.vn
spam,HOT DEAL: Giảm 46% tại Tiki. Mã: SALE487. Hết hạn trong 22h!
ham,Mình vừa xem phim xong. Hôm nay vui lắm!
ham,Tối nay 3h49 mình xem phim nhé. quán quen như mọi khi.
spam,SALE SỐC: Giảm đến 41% thời trang. Truy cập www.shop.vn ngay!
spam,BẠN ĐÃ TRÚNG! TV SONY 8K trị giá 5000000đ từ Lazada. Xác nhận tại: app.claim-prize.com
ham,Mình vừa đi ăn xong. Hôm nay trời đẹp lắm!
spam,CẢNH BÁO BẢO MẬT: Ví điện tử của bạn đang gặp rủi ro. Xác thực ngay: www.secure.asia
spam,THÔNG BÁO KHẨN: Internet Banking cần xác minh gấp. Truy cập: vn.secure.asia
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng XE SH MODE. Nhận quà tại: my.claim-prize.xyz
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi dạo.
ham,Bạn có biết chỗ nào bán tai nghe tốt không? Mình đang cần.
ham,Mình cần góp ý với báo cáo. Bạn có thể giúp không?
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 10000000đ từ Lazada. Xác nhận tại: www.claim-prize.vn
spam,ƯU ĐÃI LỚN: Mua AirPods chỉ với 31trđ tại www.shop.xyz. Mã: SALE370
ham,Họp chiến dịch mới chuyển sang 8h nhé. Nhớ mang bản vẽ.
spam,ƯU ĐÃI LỚN: Mua máy giặt chỉ với 17trđ tại www.shop.net. Mã: SALE403
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 23h. LH: m.loan.xyz"
ham,Tối nay 10h mình xem phim nhé. công viên như mọi khi.
spam,BẠN ĐÃ TRÚNG! IPHONE 14 trị giá 10000000đ từ Lazada. Xác nhận tại: www.claim-prize.online
ham,Team mình họp online lúc 2h41 nhé. Link meet: meet.google.com/lwtgtayjfg
ham,Bài tập Lý khó quá. Bạn giải thích giúp mình được không?
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.vn
ham,Tối nay đi ăn lẩu không? Mình biết quán ngon.
ham,Họp chiến dịch mới chuyển sang 16h nhé. Nhớ mang tài liệu.
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi café.
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 2h. LH: www.loan.com"
spam,THÔNG BÁO KHẨN: Tài khoản cần xác minh gấp. Truy cập: www.secure.vn
spam,VAY ONLINE: Lãi suất chỉ 2%/tháng. Đăng ký: app.loan.xyz
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
ham,Hôm nay mình nấu phở. Bạn qua ăn không?
spam,KHÁM PHÁ: Đầu tư Bitcoin sinh lời 110%. CT: www.invest.com
spam,FLASH SALE 2H: MacBook giảm 47%. Số lượng có hạn!
spam,"VAY NHANH: Duyệt trong 21h, lãi suất 4%. LH: 0927583714"
spam,"CẦN TIỀN GẤP? Vay đến 5000000đ, không thế chấp. Gọi: 0928506456"
spam,CHÚC MỪNG! Bạn đã trúng XE MÁY HONDA trị giá 20000000đ. Liên hệ 0903110861 để nhận quà!
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 335kđ. Đăng ký: app.invest.net
ham,Mình cần góp ý với presentation. Bạn có thể giúp không?
ham,Bạn có biết chỗ nào bán điện thoại tốt không? Mình đang cần.
ham,Mình cần hỗ trợ với presentation. Bạn có thể giúp không?
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
ham,Bạn gửi cho mình kế hoạch của dự án B được không?
spam,ƯU ĐÃI LỚN: Mua điện thoại chỉ với 20trđ tại www.shop.online. Mã: SALE551
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.com
ham,Tối nay 18h23 mình đi dạo nhé. coffee shop như mọi khi.
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
ham,"Hôm nay trời mưa, mình đi học bài không bạn?"
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 208kđ. Đăng ký: my.invest.online
ham,Mình vừa đi ăn xong. Hôm nay trời đẹp lắm!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi café.
spam,TIN VUI! SIM của bạn trúng thưởng SAMSUNG S23. Gọi 0904156263 trong vòng 39h để nhận!
ham,Họp chiến dịch mới chuyển sang 17h nhé. Nhớ mang bản vẽ.
ham,Bạn có biết chỗ nào bán laptop tốt không? Mình đang cần.
ham,Bạn có biết chỗ nào bán tablet tốt không? Mình đang cần.
spam,TIN VUI! SIM của bạn trúng thưởng LAPTOP GAMING. Gọi 0904970966 trong vòng 3h để nhận!
ham,Bạn có biết chỗ nào bán smart watch tốt không? Mình đang cần.
spam,KHẨN: Tài khoản SIM của bạn sắp bị khóa. Xác minh tại: my.secure.vn
ham,Mình vừa xem phim xong. Hôm nay vui lắm!
ham,Bạn có biết chỗ nào bán điện thoại tốt không? Mình đang cần.
spam,"VAY NHANH: Duyệt trong 16h, lãi suất 3%. LH: 0916718949"
spam,KHẨN: Tài khoản Tài khoản của bạn sắp bị khóa. Xác minh tại: vn.secure.xyz
spam,VAY ONLINE: Lãi suất chỉ 5%/tháng. Đăng ký: app.loan.asia
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
spam,"CẦN TIỀN GẤP? Vay đến 5000000đ, không thế chấp. Gọi: 0987662520"
ham,"Bạn ơi, 9h37 mình gặp nhau văn phòng được không?"
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
spam,TIN VUI! SIM của bạn trúng thưởng IPHONE 14. Gọi 0901618347 trong vòng 40h để nhận!
ham,Họp dự án A chuyển sang 12h nhé. Nhớ mang bản vẽ.
ham,Bạn có biết chỗ nào bán máy ảnh tốt không? Mình đang cần.
ham,Mình vừa đi ăn xong. Hôm nay không khí mát mẻ!
spam,FLASH SALE 45H: iPad giảm 65%. Số lượng có hạn!
ham,Team mình họp online lúc 23h24 nhé. Link meet: meet.google.com/jldtcrkxmi
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 1000000đ từ FPT. Xác nhận tại: www.claim-prize.com
spam,THÔNG BÁO KHẨN: Tài khoản cần xác minh gấp. Truy cập: www.secure.online
ham,Mình vừa đi café xong. Hôm nay mệt quá!
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 11trđ tại www.shop.net. Mã: SALE565
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 420kđ. Đăng ký: app.invest.vn
ham,Mình cần hỗ trợ với presentation. Bạn có thể giúp không?
spam,ƯU ĐÃI LỚN: Mua TV chỉ với 13trđ tại www.shop.com. Mã: SALE768
spam,FLASH SALE 7H: iPhone giảm 53%. Số lượng có hạn!
spam,ƯU ĐÃI LỚN: Mua AirPods chỉ với 6trđ tại www.shop.xyz. Mã: SALE857
ham,Tối nay đi ăn phở không? Mình biết quán ngon.
ham,Mình cần góp ý với presentation. Bạn có thể giúp không?
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 270kđ. Đăng ký: m.invest.xyz
spam,QUAN TRỌNG: Phát hiện đăng nhập lạ vào Tài khoản. Kiểm tra: vn.secure.com
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 10000000đ từ Lazada. Xác nhận tại: www.claim-prize.net
spam,HỌC TRADE COIN MIỄN PHÍ. Đăng ký: www.invest.vn. Số lượng có hạn!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi café.
spam,BẠN ĐÃ TRÚNG! XE MÁY HONDA trị giá 20000000đ từ Viettel. Xác nhận tại: www.claim-prize.online
ham,Tối nay 3h mình đi dạo nhé. công viên như mọi khi.
spam,ƯU ĐÃI LỚN: Mua máy giặt chỉ với 4trđ tại www.shop.net. Mã: SALE323
spam,FLASH SALE 4H: MacBook giảm 76%. Số lượng có hạn!
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: vn.loan.xyz
spam,BÍ QUYẾT KIẾM 500000đ/NGÀY từ Crypto. Tham gia ngay: my.invest.xyz
ham,Bạn gửi cho mình báo cáo của kế hoạch quý được không?
spam,"CẦN TIỀN GẤP? Vay đến 2000000đ, không thế chấp. Gọi: 0942511130"
ham,Mai 14h39 mình học nhóm môn Kinh tế nhé?
ham,Mình mới mua tai nghe mới. Cuối tuần qua xem nhé!
ham,Hôm nay mình nấu pizza. Bạn qua ăn không?
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 18trđ tại www.shop.vn. Mã: SALE814
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng ĐỒNG HỒ APPLE WATCH. Nhận quà tại: my.claim-prize.online
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 299kđ. Đăng ký: m.invest.xyz
ham,Bạn có biết chỗ nào bán laptop tốt không? Mình đang cần.
ham,Hôm nay mình nấu pizza. Bạn qua ăn không?
spam,HOT DEAL: Giảm 42% tại Lazada. Mã: SALE788. Hết hạn trong 1h!
spam,XIN CHÚC MỪNG! Bạn được chọn nhận IPHONE 15 PRO MAX. Xác nhận ngay: www.claim-prize.net
spam,THÔNG BÁO KHẨN: Tài khoản cần xác minh gấp. Truy cập: www.secure.online
spam,SALE SỐC: Giảm đến 77% điện thoại. Truy cập m.shop.com ngay!
spam,"VAY NHANH: Duyệt trong 47h, lãi suất 1%. LH: 0925396313"
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
spam,CHÚC MỪNG! Bạn đã trúng IPHONE 14 trị giá 500000đ. Liên hệ 0903857561 để nhận quà!
ham,Mình vừa đi shopping xong. Hôm nay vui lắm!
spam,CHÚC MỪNG! Bạn đã trúng XE MÁY HONDA trị giá 20000000đ. Liên hệ 0909094868 để nhận quà!
ham,"Hôm nay trời mưa, mình đi xem phim không bạn?"
spam,XIN CHÚC MỪNG! Bạn được chọn nhận TV SONY 8K. Xác nhận ngay: app.claim-prize.xyz
spam,BÍ QUYẾT KIẾM 500000đ/NGÀY từ Crypto. Tham gia ngay: my.invest.vn
ham,Team mình họp online lúc 12h5 nhé. Link meet: meet.google.com/zevugbyfht
spam,SALE SỐC: Giảm đến 57% mỹ phẩm. Truy cập www.shop.net ngay!
spam,HOT DEAL: Giảm 44% tại Sendo. Mã: SALE314. Hết hạn trong 1h!
ham,Hôm nay mình nấu pizza. Bạn qua ăn không?
spam,ƯU ĐÃI LỚN: Mua máy giặt chỉ với 9trđ tại www.shop.net. Mã: SALE320
ham,Mình cần review với presentation. Bạn có thể giúp không?
spam,BẠN ĐÃ TRÚNG! XE MÁY HONDA trị giá 20000000đ từ FPT. Xác nhận tại: www.claim-prize.online
ham,"Hôm nay trời mát, mình đi đi ăn không bạn?"
ham,"Bạn ơi, 10h44 mình gặp nhau văn phòng được không?"
spam,ƯU ĐÃI LỚN: Mua TV chỉ với 4trđ tại www.shop.net. Mã: SALE206
spam,FLASH SALE 18H: Samsung giảm 78%. Số lượng có hạn!
ham,Họp dự án B chuyển sang 14h nhé. Nhớ mang số liệu.
ham,Bạn có review về loa bluetooth không? Mình đang định mua.
spam,HOT DEAL: Giảm 75% tại Shopee. Mã: SALE925. Hết hạn trong 20h!
ham,"Bạn ơi, 23h53 mình gặp nhau quán quen được không?"
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
spam,TIN VUI! SIM của bạn trúng thưởng LAPTOP GAMING. Gọi 0901374139 trong vòng 15h để nhận!
ham,Mình mới mua smart watch mới. Cuối tuần qua xem nhé!
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 5000000đ từ Lazada. Xác nhận tại: www.claim-prize.com
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 482kđ. Đăng ký: my.invest.online
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 36h. LH: vn.loan.asia"
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi xem phim.
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: app.secure.xyz
ham,Bạn có biết chỗ nào bán điện thoại tốt không? Mình đang cần.
ham,Mình vừa đi dạo xong. Hôm nay vui lắm!
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: my.secure.com
ham,"Hôm nay trời mưa, mình đi xem phim không bạn?"
ham,Mình cần check với presentation. Bạn có thể giúp không?
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 10000000đ từ Shopee. Xác nhận tại: www.claim-prize.net
ham,Tối nay 4h mình đi café nhé. công viên như mọi khi.
spam,KHẨN: Tài khoản Tài khoản của bạn sắp bị khóa. Xác minh tại: www.secure.com
ham,Bạn có biết chỗ nào bán tai nghe tốt không? Mình đang cần.
spam,CƠ HỘI ĐẦU TƯ: Lợi nhuận 53%/tháng. Tìm hiểu: vn.invest.net
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.vn
ham,Mình vừa đi dạo xong. Hôm nay vui lắm!
ham,Họp dự án B chuyển sang 15h nhé. Nhớ mang bản vẽ.
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi dạo.
spam,KHÁM PHÁ: Đầu tư Ethereum sinh lời 96%. CT: m.invest.vn
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.vn
ham,Bài tập Marketing khó quá. Bạn giải thích giúp mình được không?
ham,Bạn có biết chỗ nào bán laptop tốt không? Mình đang cần.
ham,Tối nay 8h mình đi ăn nhé. công viên như mọi khi.
spam,VAY ONLINE: Lãi suất chỉ 1%/tháng. Đăng ký: app.loan.com
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
ham,Bạn có review về tai nghe không? Mình đang định mua.
ham,Mình tìm nhóm làm project nhóm môn Toán. Bạn có muốn join không?
spam,HOT DEAL: Giảm 33% tại Sendo. Mã: SALE178. Hết hạn trong 10h!
ham,Bạn có review về tai nghe không? Mình đang định mua.
ham,"Hôm nay trời mưa, mình đi đi gym không bạn?"
spam,BẠN ĐÃ TRÚNG! IPHONE 14 trị giá 1000000đ từ Viettel. Xác nhận tại: www.claim-prize.vn
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng SAMSUNG S24 ULTRA. Nhận quà tại: m.claim-prize.online
ham,Team mình họp online lúc 7h18 nhé. Link meet: meet.google.com/sedagqnplj
spam,KHẨN: Tài khoản Tài khoản của bạn sắp bị khóa. Xác minh tại: www.secure.net
spam,SALE SỐC: Giảm đến 65% điện tử. Truy cập www.shop.net ngay!
ham,Hôm nay mình nấu bún bò. Bạn qua ăn không?
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 41h. LH: vn.loan.net"
spam,THÔNG BÁO KHẨN: Ngân hàng cần xác minh gấp. Truy cập: www.secure.online
spam,ƯU ĐÃI LỚN: Mua AirPods chỉ với 1trđ tại www.shop.asia. Mã: SALE533
spam,BÍ QUYẾT KIẾM 50000000đ/NGÀY từ Crypto. Tham gia ngay: vn.invest.xyz
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.com
spam,QUAN TRỌNG: Phát hiện đăng nhập lạ vào SIM. Kiểm tra: m.secure.com
spam,TIN VUI! SIM của bạn trúng thưởng XE SH MODE. Gọi 0945985576 trong vòng 39h để nhận!
ham,Deadline chiến dịch mới là khi nào? Mình cần chuẩn bị report.
spam,ƯU ĐÃI LỚN: Mua iPad chỉ với 4trđ tại www.shop.vn. Mã: SALE456
ham,Bạn có biết chỗ nào bán smart watch tốt không? Mình đang cần.
ham,Mình cần góp ý với code. Bạn có thể giúp không?
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi gym.
spam,SIÊU SALE: Thanh toán qua ZaloPay giảm thêm 14%!
spam,CẢNH BÁO BẢO MẬT: Internet Banking của bạn đang gặp rủi ro. Xác thực ngay: m.secure.online
spam,HOT DEAL: Giảm 48% tại Tiki. Mã: SALE609. Hết hạn trong 8h!
spam,CHÚC MỪNG! Bạn đã trúng XE SH MODE trị giá 1000000đ. Liên hệ 0923752319 để nhận quà!
ham,Bạn gửi cho mình báo cáo của chiến dịch mới được không?
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi xem phim.
spam,CHÚC MỪNG! Bạn đã trúng LAPTOP GAMING trị giá 500000đ. Liên hệ 0907911003 để nhận quà!
ham,Bạn có biết chỗ nào bán điện thoại tốt không? Mình đang cần.
spam,HOT DEAL: Giảm 74% tại Sendo. Mã: SALE354. Hết hạn trong 10h!
ham,Team mình họp online lúc 9h11 nhé. Link meet: meet.google.com/ugplszrqrj
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
ham,"Bạn ơi, 2h17 mình gặp nhau trung tâm được không?"
ham,"Hôm nay se lạnh, mình đi xem phim không bạn?"
ham,Bạn có biết chỗ nào bán máy ảnh tốt không? Mình đang cần.
